0.0	-7.847359573362729	2.3730589643393882
0.5	-1.3315947853190484	1.3446357078635467
1.0	-0.5803510819209906	0.21190807702627767
1.5	1.1102764392598465	2.4126456988021374
2.0	9.988712842023517	1.4574964737150893
2.5	19.064552472027945	4.5564066433504316
3.0	22.360242601879634	2.007971577637596
3.5	33.29037569667121	1.5027663187179967
4.0	44.30268624603188	2.6671045028916103
4.5	61.37029298584822	1.8335143799268723
5.0	69.60379703593647	4.014223078941232
5.5	84.00122353494795	3.4391105963040767
6.0	107.38389475812038	3.0156175722974616
6.5	122.99893128785996	4.423607226341688
7.0	137.43745890812895	3.3764722102551263
7.5	167.15317549225512	2.7759829672564527
8.0	191.7024848568834	2.8334221794026115
8.5	215.72296638684037	3.819235892044946
9.0	240.74218663896804	3.699925878414187
9.5	265.92999054277317	4.949754030314397
10.0	299.7544167120719	1.3323513787087038
10.5	329.46633376403497	2.4187475006856918
11.0	367.3951090879816	3.7358953477686847
11.5	401.4586394961345	3.7144608329447912
12.0	429.0802630665355	4.750626684174312
12.5	468.61496107560146	0.10958338163060743
13.0	507.32002150234865	4.894885896061309
13.5	545.8993822489858	0.732250812640492
14.0	589.8509862829196	2.748137898114247
14.5	640.5342047989809	4.061190017100702
15.0	675.5419963803967	0.033932572914373016
